Run ID,Mode,Player ID,Car,Upgrade,Track,Track Type,Total Laps,Core Power,Max Laps,Can Finish,Rank,Points Earned
0,Greedy,12,Car 12,Upgrade 02,Track 05,Night,60,280,70,True,9,2
0,Greedy,6,Car 06,Upgrade 04,Track 05,Night,60,340,50,False,10,0
0,Greedy,9,Car 09,Upgrade 08,Track 05,Night,60,320,50,False,11,0
0,Greedy,1,Car 01,Upgrade 08,Track 05,Night,60,300,50,False,12,0
0,Greedy,6,Car 06,Upgrade 08,Track 08,Rainy,60,350,70,True,1,25
0,Greedy,9,Car 09,Upgrade 08,Track 08,Rainy,60,350,60,True,2,18
0,Greedy,1,Car 01,Upgrade 08,Track 08,Rainy,60,330,60,True,3,15
0,Greedy,3,Car 03,Upgrade 08,Track 08,Rainy,60,330,60,True,4,12
0,Greedy,4,Car 04,Upgrade 05,Track 08,Rainy,60,330,60,True,5,10
0,Greedy,5,Car 05,Upgrade 08,Track 08,Rainy,60,330,80,True,6,8
0,Greedy,7,Car 07,Upgrade 08,Track 08,Rainy,60,330,60,True,7,6
0,Greedy,10,Car 10,Upgrade 08,Track 08,Rainy,60,330,70,True,8,4
0,Greedy,2,Car 02,Upgrade 02,Track 08,Rainy,60,320,60,True,9,2
0,Greedy,12,Car 12,Upgrade 09,Track 08,Rainy,60,280,70,True,10,1
0,Greedy,8,Car 08,Upgrade 08,Track 08,Rainy,60,350,50,False,11,0
0,Greedy,11,Car 11,Upgrade 08,Track 08,Rainy,60,330,50,False,12,0
0,Greedy,4,Car 04,Upgrade 03,Track 04,Night,50,360,50,True,1,25
0,Greedy,2,Car 02,Upgrade 07,Track 04,Night,50,340,60,True,2,18
0,Greedy,3,Car 03,Upgrade 09,Track 04,Night,50,330,50,True,3,15
0,Greedy,6,Car 06,Upgrade 03,Track 04,Night,50,330,50,True,4,12
0,Greedy,8,Car 08,Upgrade 03,Track 04,Night,50,330,50,True,5,10
0,Greedy,9,Car 09,Upgrade 05,Track 04,Night,50,320,50,True,6,8
0,Greedy,7,Car 07,Upgrade 03,Track 04,Night,50,310,60,True,7,6
0,Greedy,1,Car 01,Upgrade 05,Track 04,Night,50,300,50,True,8,4
0,Greedy,5,Car 05,Upgrade 06,Track 04,Night,50,300,50,True,9,2
0,Greedy,10,Car 10,Upgrade 02,Track 04,Night,50,300,80,True,10,1
0,Greedy,12,Car 12,Upgrade 02,Track 04,Night,50,280,70,True,11,0
0,Greedy,11,Car 11,Upgrade 09,Track 04,Night,50,330,40,False,12,0
0,Greedy,6,Car 06,Upgrade 05,Track 07,Rainy,50,360,60,True,1,25
0,Greedy,3,Car 03,Upgrade 08,Track 07,Rainy,50,330,60,True,2,18
0,Greedy,5,Car 05,Upgrade 09,Track 07,Rainy,50,330,50,True,3,15
0,Greedy,8,Car 08,Upgrade 03,Track 07,Rainy,50,330,50,True,4,12
0,Greedy,9,Car 09,Upgrade 05,Track 07,Rainy,50,330,70,True,5,10
0,Greedy,2,Car 02,Upgrade 02,Track 07,Rainy,50,320,60,True,6,8
0,Greedy,1,Car 01,Upgrade 05,Track 07,Rainy,50,310,70,True,7,6
0,Greedy,12,Car 12,Upgrade 02,Track 07,Rainy,50,310,70,True,8,4
0,Greedy,7,Car 07,Upgrade 09,Track 07,Rainy,50,300,50,True,9,2
0,Greedy,10,Car 10,Upgrade 06,Track 07,Rainy,50,300,60,True,10,1
0,Greedy,4,Car 04,Upgrade 09,Track 07,Rainy,50,320,40,False,11,0
0,Greedy,11,Car 11,Upgrade 09,Track 07,Rainy,50,300,40,False,12,0
1,Greedy,10,Car 10,Upgrade 09,Track 12,Twisty,90,310,90,True,1,25
1,Greedy,8,Car 08,Upgrade 01,Track 12,Twisty,90,390,40,False,2,0
1,Greedy,7,Car 07,Upgrade 03,Track 12,Twisty,90,360,60,False,3,0
1,Greedy,12,Car 12,Upgrade 01,Track 12,Twisty,90,350,50,False,4,0
1,Greedy,2,Car 02,Upgrade 01,Track 12,Twisty,90,340,40,False,5,0
1,Greedy,4,Car 04,Upgrade 01,Track 12,Twisty,90,340,40,False,6,0
1,Greedy,9,Car 09,Upgrade 01,Track 12,Twisty,90,340,50,False,7,0
1,Greedy,6,Car 06,Upgrade 09,Track 12,Twisty,90,330,70,False,8,0
1,Greedy,3,Car 03,Upgrade 01,Track 12,Twisty,90,320,50,False,9,0
1,Greedy,11,Car 11,Upgrade 01,Track 12,Twisty,90,320,40,False,10,0
1,Greedy,1,Car 01,Upgrade 05,Track 12,Twisty,90,310,70,False,11,0
1,Greedy,5,Car 05,Upgrade 09,Track 12,Twisty,90,310,80,False,12,0
1,Greedy,6,Car 06,Upgrade 08,Track 07,Rainy,50,380,50,True,1,25
1,Greedy,5,Car 05,Upgrade 08,Track 07,Rainy,50,360,60,True,2,18
1,Greedy,2,Car 02,Upgrade 08,Track 07,Rainy,50,350,50,True,3,15
1,Greedy,4,Car 04,Upgrade 08,Track 07,Rainy,50,350,50,True,4,12
1,Greedy,8,Car 08,Upgrade 08,Track 07,Rainy,50,350,50,True,5,10
1,Greedy,9,Car 09,Upgrade 08,Track 07,Rainy,50,350,60,True,6,8
1,Greedy,12,Car 12,Upgrade 08,Track 07,Rainy,50,340,60,True,7,6
1,Greedy,1,Car 01,Upgrade 08,Track 07,Rainy,50,330,60,True,8,4
1,Greedy,10,Car 10,Upgrade 08,Track 07,Rainy,50,330,70,True,9,2
1,Greedy,3,Car 03,Upgrade 01,Track 07,Rainy,50,320,50,True,10,1
1,Greedy,7,Car 07,Upgrade 03,Track 07,Rainy,50,310,60,True,11,0
1,Greedy,11,Car 11,Upgrade 05,Track 07,Rainy,50,310,60,True,12,0
1,Greedy,6,Car 06,Upgrade 08,Track 08,Rainy,60,350,70,True,1,25
1,Greedy,1,Car 01,Upgrade 08,Track 08,Rainy,60,330,60,True,2,18
1,Greedy,4,Car 04,Upgrade 05,Track 08,Rainy,60,330,60,True,3,15
1,Greedy,5,Car 05,Upgrade 08,Track 08,Rainy,60,330,80,True,4,12
1,Greedy,8,Car 08,Upgrade 05,Track 08,Rainy,60,330,60,True,5,10
1,Greedy,9,Car 09,Upgrade 05,Track 08,Rainy,60,330,70,True,6,8
1,Greedy,10,Car 10,Upgrade 08,Track 08,Rainy,60,330,70,True,7,6
1,Greedy,3,Car 03,Upgrade 03,Track 08,Rainy,60,310,60,True,8,4
1,Greedy,7,Car 07,Upgrade 02,Track 08,Rainy,60,300,70,True,9,2
1,Greedy,11,Car 11,Upgrade 02,Track 08,Rainy,60,300,60,True,10,1
1,Greedy,12,Car 12,Upgrade 05,Track 08,Rainy,60,290,90,True,11,0
1,Greedy,2,Car 02,Upgrade 08,Track 08,Rainy,60,350,50,False,12,0
1,Greedy,6,Car 06,Upgrade 08,Track 09,Rainy,70,350,80,True,1,25
1,Greedy,10,Car 10,Upgrade 08,Track 09,Rainy,70,330,70,True,2,18
1,Greedy,9,Car 09,Upgrade 02,Track 09,Rainy,70,320,70,True,3,15
1,Greedy,5,Car 05,Upgrade 03,Track 09,Rainy,70,310,90,True,4,12
1,Greedy,1,Car 01,Upgrade 02,Track 09,Rainy,70,300,70,True,5,10
1,Greedy,3,Car 03,Upgrade 02,Track 09,Rainy,70,300,70,True,6,8
1,Greedy,7,Car 07,Upgrade 02,Track 09,Rainy,70,300,70,True,7,6
1,Greedy,12,Car 12,Upgrade 04,Track 09,Rainy,70,280,80,True,8,4
1,Greedy,4,Car 04,Upgrade 08,Track 09,Rainy,70,350,50,False,9,0
1,Greedy,2,Car 02,Upgrade 01,Track 09,Rainy,70,340,40,False,10,0
1,Greedy,8,Car 08,Upgrade 04,Track 09,Rainy,70,320,40,False,11,0
1,Greedy,11,Car 11,Upgrade 03,Track 09,Rainy,70,310,50,False,12,0
1,Greedy,8,Car 08,Upgrade 02,Track 10,Twisty,50,350,60,True,1,25
1,Greedy,7,Car 07,Upgrade 09,Track 10,Twisty,50,340,80,True,2,18
1,Greedy,9,Car 09,Upgrade 01,Track 10,Twisty,50,340,50,True,3,15
1,Greedy,2,Car 02,Upgrade 09,Track 10,Twisty,50,330,70,True,4,12
1,Greedy,4,Car 04,Upgrade 03,Track 10,Twisty,50,330,50,True,5,10
1,Greedy,6,Car 06,Upgrade 05,Track 10,Twisty,50,330,60,True,6,8
1,Greedy,12,Car 12,Upgrade 09,Track 10,Twisty,50,320,80,True,7,6
1,Greedy,1,Car 01,Upgrade 09,Track 10,Twisty,50,310,80,True,8,4
1,Greedy,3,Car 03,Upgrade 09,Track 10,Twisty,50,310,80,True,9,2
1,Greedy,5,Car 05,Upgrade 09,Track 10,Twisty,50,310,80,True,10,1
1,Greedy,10,Car 10,Upgrade 03,Track 10,Twisty,50,310,70,True,11,0
1,Greedy,11,Car 11,Upgrade 09,Track 10,Twisty,50,310,70,True,12,0
1,Greedy,4,Car 04,Upgrade 04,Track 04,Night,50,370,50,True,1,25
1,Greedy,3,Car 03,Upgrade 07,Track 04,Night,50,350,70,True,2,18
1,Greedy,11,Car 11,Upgrade 07,Track 04,Night,50,350,60,True,3,15
1,Greedy,2,Car 02,Upgrade 04,Track 04,Night,50,340,50,True,4,12
1,Greedy,6,Car 06,Upgrade 07,Track 04,Night,50,340,60,True,5,10
1,Greedy,8,Car 08,Upgrade 07,Track 04,Night,50,340,60,True,6,8
1,Greedy,9,Car 09,Upgrade 04,Track 04,Night,50,340,60,True,7,6
1,Greedy,1,Car 01,Upgrade 04,Track 04,Night,50,320,60,True,8,4
1,Greedy,5,Car 05,Upgrade 04,Track 04,Night,50,320,60,True,9,2
1,Greedy,7,Car 07,Upgrade 07,Track 04,Night,50,320,70,True,10,1
1,Greedy,10,Car 10,Upgrade 07,Track 04,Night,50,320,80,True,11,0
1,Greedy,12,Car 12,Upgrade 04,Track 04,Night,50,300,60,True,12,0
1,Greedy,7,Car 07,Upgrade 09,Track 11,Twisty,70,350,80,True,1,25
1,Greedy,4,Car 04,Upgrade 09,Track 11,Twisty,70,330,70,True,2,18
1,Greedy,12,Car 12,Upgrade 09,Track 11,Twisty,70,330,80,True,3,15
1,Greedy,1,Car 01,Upgrade 09,Track 11,Twisty,70,310,80,True,4,12
1,Greedy,3,Car 03,Upgrade 09,Track 11,Twisty,70,310,80,True,5,10
1,Greedy,10,Car 10,Upgrade 09,Track 11,Twisty,70,310,90,True,6,8
1,Greedy,5,Car 05,Upgrade 02,Track 11,Twisty,70,300,70,True,7,6
1,Greedy,8,Car 08,Upgrade 02,Track 11,Twisty,70,360,60,False,8,0
1,Greedy,2,Car 02,Upgrade 01,Track 11,Twisty,70,340,40,False,9,0
1,Greedy,9,Car 09,Upgrade 03,Track 11,Twisty,70,330,60,False,10,0
1,Greedy,6,Car 06,Upgrade 02,Track 11,Twisty,70,320,60,False,11,0
1,Greedy,11,Car 11,Upgrade 03,Track 11,Twisty,70,310,50,False,12,0
1,Greedy,2,Car 02,Upgrade 06,Track 03,Sunny,70,340,90,True,1,25
1,Greedy,9,Car 09,Upgrade 06,Track 03,Sunny,70,340,70,True,2,18
1,Greedy,1,Car 01,Upgrade 06,Track 03,Sunny,70,320,100,True,3,15
1,Greedy,3,Car 03,Upgrade 06,Track 03,Sunny,70,320,70,True,4,12
1,Greedy,5,Car 05,Upgrade 06,Track 03,Sunny,70,320,70,True,5,10
1,Greedy,7,Car 07,Upgrade 06,Track 03,Sunny,70,320,70,True,6,8
1,Greedy,10,Car 10,Upgrade 06,Track 03,Sunny,70,320,80,True,7,6
1,Greedy,11,Car 11,Upgrade 04,Track 03,Sunny,70,320,80,True,8,4
1,Greedy,12,Car 12,Upgrade 06,Track 03,Sunny,70,300,70,True,9,2
1,Greedy,4,Car 04,Upgrade 06,Track 03,Sunny,70,340,60,False,10,0
1,Greedy,6,Car 06,Upgrade 04,Track 03,Sunny,70,340,50,False,11,0
1,Greedy,8,Car 08,Upgrade 06,Track 03,Sunny,70,340,60,False,12,0
1,Greedy,4,Car 04,Upgrade 07,Track 06,Night,70,340,90,True,1,25
1,Greedy,9,Car 09,Upgrade 07,Track 06,Night,70,340,70,True,2,18
1,Greedy,1,Car 01,Upgrade 07,Track 06,Night,70,320,70,True,3,15
1,Greedy,3,Car 03,Upgrade 04,Track 06,Night,70,320,90,True,4,12
1,Greedy,7,Car 07,Upgrade 07,Track 06,Night,70,320,70,True,5,10
1,Greedy,10,Car 10,Upgrade 07,Track 06,Night,70,320,80,True,6,8
1,Greedy,11,Car 11,Upgrade 02,Track 06,Night,70,300,90,True,7,6
1,Greedy,12,Car 12,Upgrade 07,Track 06,Night,70,300,70,True,8,4
1,Greedy,2,Car 02,Upgrade 07,Track 06,Night,70,340,60,False,9,0
1,Greedy,6,Car 06,Upgrade 04,Track 06,Night,70,340,50,False,10,0
1,Greedy,8,Car 08,Upgrade 07,Track 06,Night,70,340,60,False,11,0
1,Greedy,5,Car 05,Upgrade 03,Track 06,Night,70,310,60,False,12,0
1,Greedy,2,Car 02,Upgrade 06,Track 02,Sunny,60,340,80,True,1,25
1,Greedy,6,Car 06,Upgrade 06,Track 02,Sunny,60,340,60,True,2,18
1,Greedy,9,Car 09,Upgrade 04,Track 02,Sunny,60,340,60,True,3,15
1,Greedy,1,Car 01,Upgrade 04,Track 02,Sunny,60,320,80,True,4,12
1,Greedy,3,Car 03,Upgrade 04,Track 02,Sunny,60,320,60,True,5,10
1,Greedy,4,Car 04,Upgrade 02,Track 02,Sunny,60,320,60,True,6,8
1,Greedy,5,Car 05,Upgrade 06,Track 02,Sunny,60,320,70,True,7,6
1,Greedy,7,Car 07,Upgrade 04,Track 02,Sunny,60,320,60,True,8,4
1,Greedy,8,Car 08,Upgrade 02,Track 02,Sunny,60,320,60,True,9,2
1,Greedy,10,Car 10,Upgrade 02,Track 02,Sunny,60,300,80,True,10,1
1,Greedy,11,Car 11,Upgrade 02,Track 02,Sunny,60,300,80,True,11,0
1,Greedy,12,Car 12,Upgrade 06,Track 02,Sunny,60,300,70,True,12,0
1,Greedy,2,Car 02,Upgrade 03,Track 01,Sunny,50,360,50,True,1,25
1,Greedy,1,Car 01,Upgrade 03,Track 01,Sunny,50,340,60,True,2,18
1,Greedy,6,Car 06,Upgrade 04,Track 01,Sunny,50,340,50,True,3,15
1,Greedy,9,Car 09,Upgrade 04,Track 01,Sunny,50,340,60,True,4,12
1,Greedy,11,Car 11,Upgrade 02,Track 01,Sunny,50,330,60,True,5,10
1,Greedy,3,Car 03,Upgrade 04,Track 01,Sunny,50,320,60,True,6,8
1,Greedy,4,Car 04,Upgrade 02,Track 01,Sunny,50,320,60,True,7,6
1,Greedy,5,Car 05,Upgrade 06,Track 01,Sunny,50,320,70,True,8,4
1,Greedy,7,Car 07,Upgrade 04,Track 01,Sunny,50,320,60,True,9,2
1,Greedy,8,Car 08,Upgrade 02,Track 01,Sunny,50,320,60,True,10,1
1,Greedy,10,Car 10,Upgrade 07,Track 01,Sunny,50,300,60,True,11,0
1,Greedy,12,Car 12,Upgrade 07,Track 01,Sunny,50,280,50,True,12,0
1,Greedy,4,Car 04,Upgrade 07,Track 05,Night,60,340,80,True,1,25
1,Greedy,9,Car 09,Upgrade 03,Track 05,Night,60,330,60,True,2,18
1,Greedy,3,Car 03,Upgrade 04,Track 05,Night,60,320,80,True,3,15
1,Greedy,6,Car 06,Upgrade 02,Track 05,Night,60,320,60,True,4,12
1,Greedy,7,Car 07,Upgrade 04,Track 05,Night,60,320,60,True,5,10
1,Greedy,8,Car 08,Upgrade 02,Track 05,Night,60,320,60,True,6,8
1,Greedy,5,Car 05,Upgrade 03,Track 05,Night,60,310,60,True,7,6
1,Greedy,10,Car 10,Upgrade 05,Track 05,Night,60,300,60,True,8,4
1,Greedy,11,Car 11,Upgrade 02,Track 05,Night,60,300,80,True,9,2
1,Greedy,12,Car 12,Upgrade 07,Track 05,Night,60,300,70,True,10,1
1,Greedy,2,Car 02,Upgrade 03,Track 05,Night,60,330,50,False,11,0
1,Greedy,1,Car 01,Upgrade 09,Track 05,Night,60,300,50,False,12,0
2,Greedy,4,Car 04,Upgrade 07,Track 06,Night,70,340,90,True,1,25
2,Greedy,9,Car 09,Upgrade 07,Track 06,Night,70,340,70,True,2,18
2,Greedy,1,Car 01,Upgrade 07,Track 06,Night,70,320,70,True,3,15
2,Greedy,3,Car 03,Upgrade 04,Track 06,Night,70,320,90,True,4,12
2,Greedy,5,Car 05,Upgrade 07,Track 06,Night,70,320,70,True,5,10
2,Greedy,7,Car 07,Upgrade 07,Track 06,Night,70,320,70,True,6,8
2,Greedy,10,Car 10,Upgrade 04,Track 06,Night,70,320,70,True,7,6
2,Greedy,11,Car 11,Upgrade 01,Track 06,Night,70,320,70,True,8,4
2,Greedy,12,Car 12,Upgrade 07,Track 06,Night,70,300,70,True,9,2
2,Greedy,2,Car 02,Upgrade 01,Track 06,Night,70,340,40,False,10,0
2,Greedy,6,Car 06,Upgrade 07,Track 06,Night,70,340,60,False,11,0
2,Greedy,8,Car 08,Upgrade 01,Track 06,Night,70,340,40,False,12,0
2,Greedy,8,Car 08,Upgrade 09,Track 10,Twisty,50,360,70,True,1,25
2,Greedy,7,Car 07,Upgrade 01,Track 10,Twisty,50,350,50,True,2,18
2,Greedy,9,Car 09,Upgrade 01,Track 10,Twisty,50,340,50,True,3,15
2,Greedy,2,Car 02,Upgrade 03,Track 10,Twisty,50,330,50,True,4,12
2,Greedy,4,Car 04,Upgrade 03,Track 10,Twisty,50,330,50,True,5,10
2,Greedy,6,Car 06,Upgrade 09,Track 10,Twisty,50,330,70,True,6,8
2,Greedy,12,Car 12,Upgrade 01,Track 10,Twisty,50,330,50,True,7,6
2,Greedy,1,Car 01,Upgrade 01,Track 10,Twisty,50,320,50,True,8,4
2,Greedy,3,Car 03,Upgrade 01,Track 10,Twisty,50,320,50,True,9,2
2,Greedy,5,Car 05,Upgrade 01,Track 10,Twisty,50,320,50,True,10,1
2,Greedy,10,Car 10,Upgrade 01,Track 10,Twisty,50,320,60,True,11,0
2,Greedy,11,Car 11,Upgrade 09,Track 10,Twisty,50,310,70,True,12,0
2,Greedy,6,Car 06,Upgrade 08,Track 07,Rainy,50,380,50,True,1,25
2,Greedy,5,Car 05,Upgrade 08,Track 07,Rainy,50,360,60,True,2,18
2,Greedy,2,Car 02,Upgrade 08,Track 07,Rainy,50,350,50,True,3,15
2,Greedy,4,Car 04,Upgrade 08,Track 07,Rainy,50,350,50,True,4,12
2,Greedy,8,Car 08,Upgrade 08,Track 07,Rainy,50,350,50,True,5,10
2,Greedy,9,Car 09,Upgrade 08,Track 07,Rainy,50,350,60,True,6,8
2,Greedy,12,Car 12,Upgrade 08,Track 07,Rainy,50,340,60,True,7,6
